Close Minus 20,Close Minus 19,Close Minus 18,Close Minus 17,Close Minus 16,Close Minus 15,Close Minus 14,Close Minus 13,Close Minus 12,Close Minus 11,Close Minus 10,Close Minus 9,Close Minus 8,Close Minus 7,Close Minus 6,Close Minus 5,Close Minus 4,Close Minus 3,Close Minus 2,Close Minus 1,close
8.902000000000001,8.941,8.941,8.988999999999999,8.98,9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001
8.941,8.941,8.988999999999999,8.98,9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213
8.941,8.988999999999999,8.98,9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145
8.988999999999999,8.98,9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193
8.98,9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203
9.048,8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145
8.98,9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116
9.027999999999999,9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164
9.019,9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164
9.019,9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135
9.027999999999999,9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096
9.048,9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116
9.125,9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154
9.116,9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154
9.164,9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193
9.174,9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001
9.106,9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999
9.271,9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97
9.28,9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96
9.28,9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883
9.222000000000001,9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922
9.213,9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912
9.145,9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863
9.193,9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844
9.203,9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834
9.145,9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805
9.116,9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001
9.164,9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001
9.164,9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922
9.135,9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922
9.096,9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001
9.116,9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873
9.154,9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844
9.154,9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844
9.193,9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805
9.232000000000001,9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825
9.027999999999999,8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776
8.97,8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64
8.96,8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65
8.883,8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699
8.922,8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66
8.912,8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728
8.863,8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718
8.844,8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699
8.834,8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718
8.805,8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669
8.892000000000001,8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64
8.931000000000001,8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476
8.922,8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369
8.922,8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311
8.902000000000001,8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379
8.873,8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408
8.844,8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001
8.844,8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631
8.805,8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592
8.825,8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001
8.776,8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505
8.64,8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001
8.65,8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427
8.699,8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417
8.66,8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524
8.728,8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543
8.718,8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825
8.699,8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825
8.718,8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922
8.669,8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912
8.64,8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001
8.476,8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757
8.369,8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766
8.311,8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854
8.379,8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854
8.408,8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873
8.437000000000001,8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834
8.631,8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844
8.592,8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805
8.572000000000001,8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766
8.505,8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747
8.466000000000001,8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854
8.427,8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844
8.417,8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873
8.524,8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97
8.543,8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97
8.825,8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019
8.825,8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077
8.922,8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145
8.912,8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145
8.892000000000001,8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106
8.757,8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116
8.766,8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057
8.854,8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086
8.854,8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116
8.873,8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183
8.834,8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3
8.844,8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94
8.805,8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001
8.766,8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57
8.747,8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57
8.854,8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999
8.844,8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716
8.873,8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001
8.97,8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638
8.97,9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717
9.019,9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776
9.077,9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825
9.145,9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569
9.145,9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422
9.106,9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569
9.116,9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5
9.057,9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865
9.086,9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999
9.116,9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835
9.183,9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992
9.3,9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825
9.94,10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874
10.027000000000001,10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001
10.57,10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999
10.57,10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861
10.482999999999999,10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058
10.716,10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146
10.754000000000001,10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176
10.638,10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001
10.717,10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001
10.776,10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294
10.825,10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481
10.569,10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727
10.422,10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727,10.755999999999998
10.569,10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727,10.755999999999998,10.933
10.5,10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727,10.755999999999998,10.933,11.17
10.865,10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727,10.755999999999998,10.933,11.17,11.484000000000002
10.972999999999999,10.835,10.992,10.825,10.874,10.559000000000001,10.450999999999999,9.861,10.058,10.146,10.176,10.254000000000001,10.274000000000001,10.294,10.481,10.727,10.755999999999998,10.933,11.17,11.484000000000002,11.248
